"session";"created";"modified";"ended";"expired";"last_outside_referrer";"browser";"server_start";"consent";"gender";"age";"edu_highest";"SES_subj";"state";"work";"study";"relationship";"relationship_qual";"income_before";"income_now";"offline_purchase";"online_purchase";"credit_card";"credit_card_amount";"debt";"debt_amount";"clothes";"shoes";"jewellery";"electronics";"grocery";"gift";"books_movies_music_games";"health_beauty";"medication";"bags_accessories";"hobby";"clothes_value";"shoes_value";"jewellery_value";"electronics_value";"grocery_value";"gift_value";"books_movies_music_games_value";"health_beauty_value";"medication_value";"bags_accessories_value";"hobby_value";"attention_check_1";"coss_salience_1";"coss_salience_2";"coss_salience_3";"coss_salience_4";"coss_moodMod_1";"coss_moodMod_2";"coss_moodMod_3";"coss_moodMod_4";"coss_conflict_1";"coss_conflict_2";"coss_conflict_3";"coss_conflict_4";"coss_tolerance_1";"coss_tolerance_2";"coss_tolerance_3";"coss_tolerance_4";"coss_relapse_1";"coss_relapse_2";"coss_relapse_3";"coss_relapse_4";"coss_withdrawal_1";"coss_withdrawal_2";"coss_withdrawal_3";"coss_withdrawal_4";"coss_problems_1";"coss_problems_2";"coss_problems_3";"coss_problems_4";"bergen_salience_1";"bergen_salience_2";"bergen_salience_3";"bergen_salience_4";"bergen_moodMod_1";"bergen_moodMod_2";"bergen_moodMod_3";"bergen_moodMod_4";"bergen_conflict_1";"bergen_conflict_2";"bergen_conflict_3";"bergen_conflict_4";"bergen_tolerance_1";"bergen_tolerance_2";"bergen_tolerance_3";"bergen_tolerance_4";"bergen_relapse_1";"bergen_relapse_2";"bergen_relapse_3";"bergen_relapse_4";"bergen_withdrawal_1";"bergen_withdrawal_2";"bergen_withdrawal_3";"bergen_withdrawal_4";"bergen_problems_1";"bergen_problems_2";"bergen_problems_3";"bergen_problems_4";"attention_check_2";"ciss_1_task";"ciss_2_task";"ciss_3_task";"ciss_4_task";"ciss_5_task";"ciss_6_task";"ciss_7_task";"ciss_8_emot";"ciss_9_emot";"ciss_10_emot";"ciss_11_emot";"ciss_12_emot";"ciss_13_emot";"ciss_14_emot";"ciss_15_treat";"ciss_16_treat";"ciss_17_treat";"ciss_18_contact";"ciss_19_contact";"ciss_20_contact";"pss_1";"pss_2";"pss_3";"pss_4r";"pss_5r";"pss_6r";"pss_7r";"pss_8";"pss_9r";"pss_10r";"pss_11";"pss_12";"pss_13r";"pss_14";"stress_outbreak";"BAs_alcohol";"BAs_smoking";"BAs_legal_drug";"BAs_illegal_drug";"BAs_gambling";"BAs_gaming";"BAs_overeating";"BAs_shopping";"BAs_other";"BAs_other_text";"BAs_other_freq";"sds_2r";"sds_3r";"sds_4r";"sds_5r";"sds_6";"sds_7";"sds_8";"sds_9";"sds_10";"attention_check_3";"sds_1r";"age2";"feedback"
"8W4wEwtDbNmnhhiZM7JfC-kBeZFpLFw4afELhhlnSauXOQgj1fMJcr_9UJsKisrF";"2020-09-07 23:28:18";"2020-09-07 23:35:36";"2020-09-07 23:35:36";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3TXMY6UCAJ0D486SZVN81RQF38NCQA&hitId=31D0ZWOD1EBZ1G618HS0R6DNVATA07&workerId=A3RDU2Q51XQ1BA&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36";"1";"2";"40";"4";"richest";"New_Jersey";"1";"2";"1";"1";"under_15";"15_25k";"2";"2";"2";"";"2";"less_than_100";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"less_than_50";"less_than_50";"less_than_50";"less_than_50";"less_than_50";"less_than_50";"less_than_50";"less_than_50";"less_than_50";"less_than_50";"less_than_50";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"3";"4";"4";"4";"3";"3";"3";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"1";"4";"4";"4";"4";"4";"4";"5";"3";"4";"4";"4";"4";"4";"3";"5";"3";"4";"5";"4";"4";"3";"4";"3";"3";"4";"4";"4";"4";"3";"3";"3";"3";"3";"4";"8";"4";"4";"3";"3";"3";"4";"3";"3";"1";"shopping";"4";"2";"2";"1";"2";"1";"2";"2";"2";"1";"2";"2";"40";"good"
"jxHGCfy1BTwkmiNefcJy708346lvy_UZvIFCIify_ZQf3JmxuzgtC3ggK4lwNvtf";"2020-09-08 00:44:14";"2020-09-08 00:51:02";"2020-09-08 00:51:03";"";"https://www.mturkcontent.com/";"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4257.0 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4257.0 Safari/537.36";"1";"2";"47";"5";"rich";"Arkansas";"1";"2";"1";"1";"25_35k";"25_35k";"2";"2";"1";"";"1";"";"2";"2";"2";"2";"1";"1";"1";"1";"1";"1";"2";"";"";"";"";"50_100";"100_250";"50_100";"100_250";"less_than_50";"50_100";"";"5";"4";"4";"4";"5";"4";"4";"3";"4";"4";"4";"4";"5";"5";"5";"4";"3";"5";"5";"5";"4";"5";"4";"5";"4";"5";"4";"5";"5";"4";"3";"4";"3";"4";"4";"4";"4";"5";"4";"4";"5";"4";"3";"3";"4";"4";"4";"5";"5";"5";"5";"5";"4";"5";"5";"4";"5";"1";"4";"5";"4";"4";"2";"3";"2";"4";"3";"3";"3";"4";"2";"2";"4";"3";"3";"2";"4";"4";"5";"4";"4";"5";"3";"4";"4";"3";"3";"4";"4";"3";"5";"5";"7";"3";"4";"3";"2";"3";"4";"3";"5";"2";"";"";"2";"2";"1";"1";"2";"2";"2";"2";"2";"2";"2";"29";""
"40f51WwLy_CVpT4CM8_MkloZeLs3bMmZHVHA2Hkos5QEYzc4NLqmO6GyCHlv5R8B";"2020-09-08 16:55:53";"";"";"";"";"Mozilla/5.0 (compatible; Nimbostratus-Bot/v1.3.2; http://cloudsystemnetworks.com)";"Mozilla/5.0 (compatible; Nimbostratus-Bot/v1.3.2; http://cloudsystemnetworks.com)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Sf05QYXLXzECIVmex_gAYkx0CQwE-qhEFO_vRwpaXDct7nAYJS4cGZWukU3qPCLM";"2020-09-10 23:09:06";"2020-09-10 23:19:52";"2020-09-10 23:19:52";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3VD82FOHKV0AJWTCKIV4CMVFPWJOC7&hitId=3JYPJ2TAZMKXLORT0ITIK8PM01MPFG&workerId=A3CFX8Z5281ASD&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36";"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36";"1";"1";"36";"NA";"rich";"New_York";"1";"1";"1";"1";"25_35k";"35_50k";"1";"2";"1";"";"1";"";"1";"2";"2";"1";"1";"2";"1";"1";"2";"2";"1";"less_than_50";"";"";"50_100";"50_100";"";"less_than_50";"less_than_50";"";"";"less_than_50";"3";"4";"4";"5";"3";"5";"3";"5";"4";"5";"4";"4";"4";"5";"4";"5";"4";"4";"4";"4";"4";"4";"4";"4";"3";"4";"4";"4";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"3";"3";"4";"3";"4";"4";"5";"3";"5";"4";"3";"3";"3";"4";"3";"4";"4";"3";"4";"4";"4";"5";"3";"3";"3";"5";"5";"4";"4";"5";"4";"3";"3";"3";"6";"3";"1";"1";"1";"1";"1";"1";"4";"2";"";"";"2";"1";"2";"1";"1";"2";"2";"2";"1";"2";"1";"36";"Good survey "
"o-sCQVvzeCCdYgX4iogX-KOAlndWL0Cia7laIXcRwHWwkC5oKOCuwLAojvwnLKPg";"2020-09-10 23:09:41";"2020-09-10 23:18:56";"2020-09-10 23:18:56";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3O7L7BFSHJ1FK82NIEOUIDZWYZXEIV&hitId=3JYPJ2TAZMKXLORT0ITIK8PM01MPFG&workerId=A191V7PT3DQKDP&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36";"1";"2";"36";"4";"average";"Ohio";"1";"2";"1";"1";"75_100k";"75_100k";"2";"2";"1";"";"1";"";"1";"1";"2";"1";"1";"2";"1";"1";"1";"1";"1";"50_100";"less_than_50";"";"100_250";"50_100";"";"less_than_50";"less_than_50";"less_than_50";"less_than_50";"less_than_50";"5";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"5";"5";"5";"5";"5";"5";"5";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"3";"3";"1";"1";"1";"1";"5";"5";"5";"5";"1";"5";"5";"1";"5";"5";"1";"4";"2";"1";"1";"1";"1";"2";"1";"2";"2";"";"";"2";"2";"1";"1";"1";"2";"1";"2";"2";"2";"2";"36";""
"ed6IyD94j76vwEaGRXNyQefNmMAtCOIZO9S_JleEWnVYp3h4EhAstSMpYc9V0a0r";"2020-09-10 23:09:57";"2020-09-10 23:19:52";"2020-09-10 23:19:52";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3DUZQ9U6SR0LGXR5IG7IMJT57S2VSA&hitId=3JYPJ2TAZMKXLORT0ITIK8PM01MPFG&workerId=A2WTKP7WMDN1&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.125 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.125 Safari/537.36";"1";"2";"25";"4";"richer";"California";"1";"2";"1";"1";"35_50k";"35_50k";"2";"2";"";"";"";"";"1";"1";"2";"2";"1";"1";"2";"1";"2";"2";"2";"50_100";"50_100";"";"";"50_100";"50_100";"";"50_100";"";"";"";"5";"4";"4";"4";"4";"3";"4";"3";"3";"4";"4";"4";"3";"3";"4";"4";"4";"5";"3";"3";"5";"4";"4";"4";"5";"5";"4";"3";"5";"4";"4";"5";"5";"4";"5";"3";"4";"3";"3";"3";"3";"4";"4";"3";"4";"4";"4";"3";"4";"4";"5";"5";"4";"3";"4";"4";"3";"1";"5";"5";"3";"3";"3";"4";"3";"5";"4";"3";"3";"2";"1";"2";"5";"4";"2";"3";"2";"4";"3";"4";"3";"4";"4";"3";"4";"5";"2";"3";"3";"4";"4";"2";"10";"3";"4";"4";"2";"3";"4";"5";"5";"1";"";"3";"1";"1";"2";"1";"2";"2";"2";"1";"2";"2";"1";"25";""
"4-XltQJqapDvTZgrWbbqzs6pjSLGtcF0Hpaw0MLGP6w2OKlrTpPFi2fPY2zo_7h_";"2020-09-10 23:10:08";"2020-09-10 23:25:49";"2020-09-10 23:25:49";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3F0BG9B9MUZG1T2IZOWRYR132VRY7Z&hitId=3JYPJ2TAZMKXLORT0ITIK8PM01MPFG&workerId=A3F27F6XGMGR3W&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36";"1";"2";"41";"5";"NA";"Ohio";"1";"2";"1";"1";"35_50k";"";"2";"1";"1";"";"1";"";"1";"2";"2";"1";"1";"2";"2";"1";"2";"1";"1";"less_than_50";"";"";"less_than_50";"100_250";"";"";"50_100";"";"50_100";"less_than_50";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"3";"2";"3";"3";"4";"4";"3";"3";"3";"3";"3";"4";"3";"4";"4";"2";"3";"3";"3";"3";"4";"3";"3";"4";"3";"3";"3";"4";"1";"3";"3";"3";"4";"3";"3";"4";"4";"3";"4";"3";"3";"4";"3";"4";"3";"2";"3";"3";"3";"3";"4";"3";"3";"4";"4";"3";"3";"4";"3";"4";"4";"3";"3";"7";"2";"1";"3";"1";"1";"2";"3";"4";"1";"calm";"2";"2";"2";"2";"1";"1";"1";"2";"1";"1";"2";"1";"41";""
"WYdABCiNgh5z-vW4Sz6MuRxfEaYloeuSRh7ofvzglxC5vD8P4_883RhrpeXM2FDd";"2020-09-10 23:11:04";"2020-09-10 23:17:53";"2020-09-10 23:17:53";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=386PBUZZXK9PLPWLHIWY794GKBNLJ1&hitId=3JYPJ2TAZMKXLORT0ITIK8PM01MPFG&workerId=AJD65G9H2QUE9&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36";"1";"1";"23";"2";"poor";"North_Carolina";"2";"2";"1";"2";"15_25k";"15_25k";"2";"1";"2";"600_1200";"1";"";"2";"2";"2";"2";"1";"2";"1";"1";"2";"2";"1";"";"";"";"";"100_250";"";"less_than_50";"less_than_50";"";"";"less_than_50";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"1";"2";"1";"2";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";"1";"1";"1";"1";"4";"4";"4";"5";"3";"5";"4";"3";"2";"2";"2";"2";"4";"3";"2";"2";"2";"5";"5";"5";"2";"3";"3";"4";"4";"4";"3";"2";"4";"3";"2";"3";"4";"3";"5";"1";"3";"1";"1";"1";"3";"1";"3";"2";"";"";"2";"1";"1";"1";"2";"2";"2";"2";"2";"2";"2";"23";""
"y27bkiUNf7BCT4WeBqF0sLJPEdANZ782ysgyFcX4QZ1Y_QCpfRtwyeFjfy94i_Lb";"2020-09-10 23:14:22";"2020-09-10 23:23:59";"2020-09-10 23:23:59";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3A4NIXBJ7BBFMX26KF9QN1WXO5ILM5&hitId=3JYPJ2TAZMKXLORT0ITIK8PM01MPFG&workerId=A3FSR4A7LLRHI6&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36";"1";"2";"35";"5";"average";"Alaska";"1";"2";"1";"1";"50-75k";"50-75k";"2";"1";"1";"";"1";"";"1";"1";"1";"1";"1";"1";"2";"1";"2";"1";"1";"100_250";"50_100";"50_100";"100_250";"250_500";"50_100";"";"250_500";"";"250_500";"250_500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"5";"4";"4";"4";"4";"4";"5";"3";"5";"5";"3";"5";"4";"4";"4";"4";"4";"4";"3";"5";"4";"3";"5";"5";"3";"4";"5";"4";"5";"3";"3";"3";"5";"4";"3";"4";"4";"4";"4";"4";"4";"5";"3";"5";"4";"4";"5";"5";"4";"4";"4";"5";"3";"4";"3";"4";"4";"3";"5";"3";"3";"2";"5";"9";"3";"4";"5";"4";"5";"2";"2";"3";"2";"";"";"2";"1";"2";"2";"1";"1";"1";"2";"2";"2";"2";"35";"A3FSR4A7LLRHI6"
"u5jfB-EQ2ODShnY-CbaGT8DJJQOsQTvMvi5k6miqwOj-bzoocsM8plPKMyik8qaM";"2020-09-10 23:15:43";"2020-09-10 23:24:28";"2020-09-10 23:24:28";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3X87C8JFVBNTBPVOWHD8GWUXQ0NQSB&hitId=3JYPJ2TAZMKXLORT0ITIK8PM01MPFG&workerId=A1FYWSPNO7KN1O&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36";"1";"2";"40";"5";"poorer";"Illinois";"1";"2";"2";"";"15_25k";"15_25k";"2";"2";"1";"";"1";"";"2";"2";"2";"1";"2";"2";"1";"2";"2";"2";"2";"";"";"";"50_100";"";"";"less_than_50";"";"";"";"";"5";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"5";"5";"5";"5";"3";"4";"5";"2";"1";"1";"1";"1";"3";"1";"1";"1";"1";"2";"2";"2";"2";"2";"3";"5";"5";"5";"3";"1";"4";"4";"1";"5";"5";"1";"3";"4";"5";"2";"2";"1";"3";"1";"2";"2";"";"";"2";"1";"1";"1";"2";"2";"2";"2";"2";"2";"2";"40";""
"LPkOFNOpYUKQp8VKK6CcKlLr27eIXUuaUGUuMXkeQmairJt3-HpkVWkGNnJkL3Wm";"2020-09-10 23:15:51";"2020-09-10 23:32:47";"2020-09-10 23:32:47";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3EFVCAY5L8LU6IC2NTNU24IA0BOJ8D&hitId=3JYPJ2TAZMKXLORT0ITIK8PM01MPFG&workerId=A13N0OUKC9MYHX&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36";"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36";"1";"1";"29";"4";"average";"Nevada";"1";"2";"1";"1";"50-75k";"under_15";"2";"2";"1";"";"2";"100_250";"1";"2";"1";"2";"2";"2";"1";"2";"2";"2";"1";"less_than_50";"";"less_than_50";"";"";"";"100_250";"";"";"";"100_250";"3";"3";"2";"4";"3";"1";"3";"5";"3";"3";"4";"1";"4";"5";"3";"2";"4";"2";"3";"2";"2";"2";"3";"4";"4";"4";"3";"3";"4";"2";"1";"4";"4";"2";"2";"4";"3";"2";"4";"3";"1";"3";"2";"2";"3";"1";"4";"1";"1";"2";"2";"2";"3";"4";"3";"3";"4";"1";"4";"1";"4";"2";"2";"4";"1";"4";"4";"3";"3";"4";"2";"2";"2";"4";"1";"3";"3";"2";"4";"2";"4";"5";"2";"5";"3";"4";"3";"3";"3";"4";"1";"4";"6";"2";"3";"4";"2";"3";"4";"4";"3";"2";"";"";"2";"2";"1";"1";"1";"2";"1";"1";"2";"2";"2";"29";""
"WAUhuW_cebaWmhECzjXQvO_NQAOlLAX21R8x4DHbINsTtbX6t2Q_Tai_D0E-yDMa";"2020-09-10 23:19:28";"2020-09-10 23:24:51";"";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3DL65MZB8IRO75GNQ4S87A11LUDECT&hitId=3JYPJ2TAZMKXLORT0ITIK8PM01MPFG&workerId=AEKHHECG2NP7G&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36";"1";"2";"28";"5";"average";"California";"1";"1";"2";"";"35_50k";"35_50k";"2";"2";"1";"";"1";"";"2";"2";"2";"1";"1";"2";"2";"1";"2";"2";"1";"";"";"";"100_250";"100_250";"";"";"less_than_50";"";"";"50_100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"T_6AtnwNEONwtgJpm4cETv1ZUvlh2esXs6f6Fk3CocbCLedI0AJmNwoQ_zilKfXn";"2020-09-10 23:20:51";"2020-09-10 23:32:20";"2020-09-10 23:32:20";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3J4Q2Z4UT3FMI6CXGMN9DLXIWDJQWQ&hitId=3JYPJ2TAZMKXLORT0ITIK8PM01MPFG&workerId=AETGG5QI9XVGK&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36";"1";"2";"35";"5";"rich";"California";"1";"1";"1";"1";"";"";"2";"2";"2";"";"2";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"less_than_50";"50_100";"250_500";"50_100";"over_1000";"50_100";"50_100";"250_500";"100_250";"less_than_50";"less_than_50";"4";"4";"4";"5";"4";"4";"4";"5";"5";"5";"5";"4";"5";"5";"4";"4";"5";"5";"5";"4";"4";"4";"4";"4";"4";"5";"4";"4";"5";"5";"5";"5";"4";"5";"4";"4";"5";"5";"5";"5";"4";"5";"4";"5";"4";"4";"5";"4";"4";"4";"4";"5";"4";"4";"5";"5";"4";"4";"4";"4";"4";"3";"4";"2";"5";"3";"5";"5";"2";"3";"4";"3";"3";"3";"3";"2";"3";"4";"3";"5";"3";"3";"4";"3";"2";"3";"4";"5";"2";"4";"4";"4";"8";"3";"4";"5";"4";"3";"2";"3";"4";"1";"";"4";"2";"2";"1";"1";"2";"1";"2";"1";"1";"2";"2";"35";""
"t3TcBtyEXdYPbyQCXuLa_suVL1HOBwPZWqa-TPeCXWZ2sA5j3asJWYuzJM6fEorS";"2020-09-10 23:22:47";"2020-09-10 23:34:08";"2020-09-10 23:34:08";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=35GMH2SV3JTPGUDQG91Z2AVIA8WOE0&hitId=3JYPJ2TAZMKXLORT0ITIK8PM01MPFG&workerId=A2VX8B1CJXRN2&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36";"1";"1";"56";"4";"average";"Massachusetts";"2";"2";"1";"1";"under_15";"under_15";"1";"2";"1";"";"1";"";"2";"2";"2";"2";"1";"2";"2";"1";"1";"2";"2";"";"";"";"";"100_250";"";"";"less_than_50";"less_than_50";"";"";"5";"1";"2";"4";"4";"4";"3";"2";"2";"1";"2";"1";"1";"5";"3";"3";"4";"2";"1";"2";"2";"4";"2";"3";"4";"1";"1";"1";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"5";"5";"4";"4";"4";"4";"3";"4";"5";"4";"5";"5";"5";"5";"3";"2";"4";"1";"5";"2";"3";"2";"5";"3";"2";"2";"1";"4";"2";"2";"4";"5";"3";"4";"10";"1";"1";"3";"1";"1";"3";"2";"3";"2";"";"";"1";"1";"1";"1";"2";"2";"2";"2";"2";"2";"1";"56";""
"S0mVEQaW-1MMVDNfdgjjl5-xk3gOejn8grWsrTpOvXms2cTHUMig-XbYXX-UNSVO";"2020-09-10 23:27:36";"2020-09-10 23:39:41";"2020-09-10 23:39:41";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3LO69W1SU8PFUN6K9CBVAWC0SJ6LGX&hitId=3JYPJ2TAZMKXLORT0ITIK8PM01MPFG&workerId=A3FVDRGYPGQIFX&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36";"1";"2";"39";"4";"average";"Texas";"1";"2";"1";"1";"25_35k";"25_35k";"2";"2";"1";"";"1";"";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"1";"250_500";"100_250";"";"250_500";"500_1000";"250_500";"100_250";"250_500";"100_250";"250_500";"100_250";"5";"5";"3";"3";"2";"4";"4";"2";"3";"1";"2";"1";"1";"3";"3";"4";"4";"1";"2";"3";"3";"4";"2";"2";"2";"2";"2";"1";"1";"3";"3";"4";"2";"4";"4";"3";"4";"2";"2";"1";"2";"3";"3";"4";"4";"3";"2";"3";"2";"1";"2";"2";"3";"2";"2";"1";"2";"1";"3";"3";"2";"3";"3";"3";"4";"2";"2";"4";"4";"2";"3";"2";"2";"4";"3";"2";"5";"2";"2";"2";"2";"3";"3";"4";"3";"2";"2";"3";"3";"4";"4";"3";"7";"3";"3";"2";"2";"2";"1";"2";"4";"2";"";"";"2";"1";"2";"1";"1";"1";"2";"1";"2";"2";"1";"39";""
