"session";"created";"modified";"ended";"expired";"last_outside_referrer";"browser";"server_start";"consent";"gender";"age";"edu_highest";"SES_subj";"state";"work";"study";"relationship";"relationship_qual";"income_before";"income_now";"offline_purchase";"online_purchase";"credit_card";"credit_card_amount";"debt";"debt_amount";"clothes";"shoes";"jewellery";"electronics";"grocery";"gift";"books_movies_music_games";"health_beauty";"medication";"bags_accessories";"hobby";"clothes_value";"shoes_value";"jewellery_value";"electronics_value";"grocery_value";"gift_value";"books_movies_music_games_value";"health_beauty_value";"medication_value";"bags_accessories_value";"hobby_value";"attention_check_1";"coss_salience_1";"coss_salience_2";"coss_salience_3";"coss_salience_4";"coss_moodMod_1";"coss_moodMod_2";"coss_moodMod_3";"coss_moodMod_4";"coss_conflict_1";"coss_conflict_2";"coss_conflict_3";"coss_conflict_4";"coss_tolerance_1";"coss_tolerance_2";"coss_tolerance_3";"coss_tolerance_4";"coss_relapse_1";"coss_relapse_2";"coss_relapse_3";"coss_relapse_4";"coss_withdrawal_1";"coss_withdrawal_2";"coss_withdrawal_3";"coss_withdrawal_4";"coss_problems_1";"coss_problems_2";"coss_problems_3";"coss_problems_4";"bergen_salience_1";"bergen_salience_2";"bergen_salience_3";"bergen_salience_4";"bergen_moodMod_1";"bergen_moodMod_2";"bergen_moodMod_3";"bergen_moodMod_4";"bergen_conflict_1";"bergen_conflict_2";"bergen_conflict_3";"bergen_conflict_4";"bergen_tolerance_1";"bergen_tolerance_2";"bergen_tolerance_3";"bergen_tolerance_4";"bergen_relapse_1";"bergen_relapse_2";"bergen_relapse_3";"bergen_relapse_4";"bergen_withdrawal_1";"bergen_withdrawal_2";"bergen_withdrawal_3";"bergen_withdrawal_4";"bergen_problems_1";"bergen_problems_2";"bergen_problems_3";"bergen_problems_4";"attention_check_2";"ciss_1_task";"ciss_2_task";"ciss_3_task";"ciss_4_task";"ciss_5_task";"ciss_6_task";"ciss_7_task";"ciss_8_emot";"ciss_9_emot";"ciss_10_emot";"ciss_11_emot";"ciss_12_emot";"ciss_13_emot";"ciss_14_emot";"ciss_15_treat";"ciss_16_treat";"ciss_17_treat";"ciss_18_contact";"ciss_19_contact";"ciss_20_contact";"pss_1";"pss_2";"pss_3";"pss_4r";"pss_5r";"pss_6r";"pss_7r";"pss_8";"pss_9r";"pss_10r";"pss_11";"pss_12";"pss_13r";"pss_14";"stress_outbreak";"BAs_alcohol";"BAs_smoking";"BAs_legal_drug";"BAs_illegal_drug";"BAs_gambling";"BAs_gaming";"BAs_overeating";"BAs_shopping";"BAs_other";"BAs_other_text";"BAs_other_freq";"sds_2r";"sds_3r";"sds_4r";"sds_5r";"sds_6";"sds_7";"sds_8";"sds_9";"sds_10";"attention_check_3";"sds_1r";"age2";"feedback"
"WGWwjFqK20B1hqoeS2EU0PcJSNigTLpJ4CeZ--U7U7SupPjLePgSnf8ZO4ulO9MW";"2020-05-01 21:51:12";"2020-05-01 21:57:57";"2020-05-01 21:57:57";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3P529IW9K3X9GNAPYS5DSBCN4CLFLY&hitId=31SIZS5W6DRFOQXHRQ8112TF5I5QRG&workerId=A1GXXQWWE3U116&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36";"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36";"1";"1";"30";"3";"richer";"Texas";"1";"2";"1";"1";"25_35k";"35_50k";"2";"1";"";"";"";"";"2";"2";"2";"1";"1";"2";"1";"1";"2";"2";"2";"";"";"";"100_250";"50_100";"";"100_250";"250_500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"5";"5";"3";"3";"5";"5";"3";"5";"3";"3";"4";"5";"4";"4";"5";"4";"5";"4";"5";"4";"4";"5";"4";"4";"5";"3";"3";"5";"1";"5";"4";"5";"5";"5";"4";"3";"5";"3";"4";"3";"4";"5";"3";"5";"3";"3";"4";"5";"3";"3";"5";"4";"3";"5";"3";"4";"4";"4";"4";"5";"5";"5";"5";"8";"4";"3";"4";"3";"5";"4";"4";"3";"2";"";"";"2";"2";"2";"2";"1";"1";"2";"1";"1";"2";"2";"30";"Good survey"
"ArIQ8ZHCohvXq4ghP9dWMSdSzSNLZ-wLtrRggizOaBR8mR_CSSneCgFVczeoxonK";"2020-05-01 21:52:15";"2020-05-01 22:00:01";"";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3WAKVUDHU1SZKKIDPNZ2V6VPJFV7UG&hitId=31SIZS5W6DRFOQXHRQ8112TF5I5QRG&workerId=AVPW7AXI9AFSM&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36";"1";"2";"20";"3";"rich";"Illinois";"4";"1";"2";"";"under_15";"under_15";"2";"2";"2";"less_than_100";"1";"";"2";"2";"2";"1";"1";"2";"1";"2";"2";"2";"1";"";"";"";"less_than_50";"50_100";"";"less_than_50";"";"";"";"100_250";"5";"1";"2";"2";"4";"2";"1";"2";"2";"1";"1";"1";"2";"4";"2";"4";"4";"2";"2";"1";"2";"1";"2";"3";"2";"1";"1";"2";"2";"1";"2";"2";"1";"2";"1";"1";"2";"1";"1";"1";"2";"2";"2";"1";"1";"1";"1";"1";"1";"1";"1";"2";"2";"1";"1";"1";"2";"1";"4";"4";"4";"4";"4";"4";"4";"1";"1";"4";"1";"2";"4";"4";"3";"2";"4";"2";"2";"2";"1";"2";"2";"5";"4";"4";"4";"1";"4";"4";"2";"4";"4";"1";"3";"3";"1";"1";"1";"1";"4";"1";"2";"2";"";"";"2";"1";"1";"1";"1";"1";"1";"1";"1";"2";"2";"20";""
"kzDNhG4XG4xHxqbyeFoUYnJVt1bTGGqUPa7yUvRhICEZAUzLy28V1YGhaV7676hd";"2020-05-01 21:52:15";"2020-05-01 21:58:15";"2020-05-01 21:58:15";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3K2755HG5XFQIBMXLB7P9Y4IV3JDFG&hitId=31SIZS5W6DRFOQXHRQ8112TF5I5QRG&workerId=A30HUZHJBOX1LK&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36";"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36";"1";"2";"52";"5";"rich";"Arkansas";"1";"2";"1";"1";"above_100k";"above_100k";"2";"2";"1";"";"1";"";"1";"2";"2";"2";"1";"2";"2";"1";"2";"2";"2";"less_than_50";"";"";"";"100_250";"";"";"less_than_50";"";"";"";"5";"1";"1";"1";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"5";"4";"4";"4";"4";"4";"3";"1";"1";"1";"2";"1";"2";"1";"1";"1";"2";"2";"3";"2";"1";"1";"1";"5";"5";"5";"1";"1";"5";"5";"1";"4";"4";"1";"3";"2";"1";"1";"1";"1";"1";"2";"1";"2";"";"";"1";"1";"2";"1";"2";"2";"2";"2";"2";"2";"1";"52";""
"nyi3Xv60FB7pg8ovX8H9W8-pIYJJQ-PMu55U3JtsxyvvKpQhGllnsF4oy0mQyaQi";"2020-05-01 21:52:45";"2020-05-01 22:01:25";"2020-05-01 22:01:25";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3I3WADAZ9VGPKBKX588WYGP4ANC5OM&hitId=31SIZS5W6DRFOQXHRQ8112TF5I5QRG&workerId=A4J2C4RHGLYBE&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.113 Safari/537.36";"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.113 Safari/537.36";"1";"2";"24";"6";"richest";"Massachusetts";"1";"2";"2";"";"25_35k";"25_35k";"2";"2";"2";"600_1200";"2";"100_250";"1";"2";"2";"1";"2";"1";"2";"1";"2";"2";"1";"50_100";"";"";"100_250";"";"100_250";"";"50_100";"";"";"100_250";"5";"3";"4";"3";"5";"5";"5";"4";"4";"4";"4";"5";"5";"5";"4";"4";"4";"4";"3";"3";"5";"5";"4";"4";"4";"5";"5";"4";"4";"4";"4";"4";"4";"5";"5";"4";"5";"4";"3";"5";"4";"3";"5";"5";"5";"5";"3";"4";"4";"5";"3";"5";"4";"4";"4";"4";"4";"1";"3";"3";"3";"4";"2";"2";"2";"3";"4";"3";"4";"3";"2";"4";"3";"4";"2";"3";"5";"4";"4";"5";"3";"4";"4";"5";"4";"5";"4";"5";"4";"3";"4";"3";"9";"4";"5";"4";"5";"3";"3";"4";"3";"2";"";"";"1";"1";"1";"1";"1";"1";"1";"2";"2";"2";"2";"24";"THANKS"
"_oxO4tjcyXpWYz9BNbkWbtqSxoz3QLCZti-hZzqmZD4o9Iyx82T0TIZVjuZxo2lv";"2020-05-01 21:53:00";"2020-05-01 21:59:24";"2020-05-01 21:59:24";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3GLB5JMZF27WWBISWVD7RJ4UWIJDGF&hitId=31SIZS5W6DRFOQXHRQ8112TF5I5QRG&workerId=A1F34ZP6YNI98F&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36";"1";"1";"34";"3";"average";"New_York";"1";"2";"1";"2";"50-75k";"50-75k";"2";"2";"1";"";"1";"";"2";"2";"2";"1";"1";"2";"2";"2";"2";"2";"2";"";"";"";"100_250";"100_250";"";"";"";"";"";"";"5";"2";"2";"4";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"1";"1";"4";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"4";"3";"5";"4";"3";"4";"4";"4";"4";"3";"2";"3";"3";"4";"2";"1";"2";"2";"3";"1";"3";"3";"4";"3";"3";"4";"2";"3";"3";"3";"3";"4";"3";"3";"9";"4";"1";"4";"1";"1";"2";"1";"1";"2";"";"";"2";"2";"1";"2";"1";"1";"1";"2";"2";"2";"2";"34";""
"IvD-VUSrgeklHiGHToPfleaYO4X7TFbXKIVwplDxZuoXJ28_W1GkHExEbrtjDcMQ";"2020-05-01 21:53:25";"2020-05-01 22:19:28";"2020-05-01 22:19:28";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3018Q3ZVON2PNUOUSWGH0MAVDOXAR6&hitId=31SIZS5W6DRFOQXHRQ8112TF5I5QRG&workerId=A1QVNF19XSRSD7&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:75.0) Gecko/20100101 Firefox/75.0";"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:75.0) Gecko/20100101 Firefox/75.0";"1";"2";"36";"4";"poorer";"Texas";"1";"2";"2";"";"";"";"2";"2";"1";"";"1";"";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"";"";"";"";"50_100";"";"";"";"";"";"";"2";"5";"1";"4";"2";"1";"1";"2";"4";"2";"4";"4";"4";"5";"2";"5";"1";"2";"5";"5";"1";"2";"1";"2";"4";"3";"2";"5";"2";"4";"5";"4";"1";"4";"5";"3";"5";"5";"1";"4";"5";"2";"2";"1";"4";"2";"1";"2";"1";"2";"2";"4";"5";"2";"2";"2";"1";"1";"4";"2";"3";"3";"1";"4";"2";"2";"5";"4";"4";"5";"5";"3";"3";"2";"1";"3";"5";"2";"4";"3";"2";"2";"1";"3";"5";"4";"2";"2";"5";"1";"2";"4";"7";"2";"1";"3";"2";"4";"4";"3";"2";"2";"";"";"2";"1";"2";"1";"2";"1";"1";"2";"1";"2";"2";"36";""
"BS34pI736Jh4IKS5CB45XltGVP1ng5_YfigEvQsCjHwBEGJoSqc5kenWALFVlVc3";"2020-05-01 22:06:18";"2020-05-01 22:32:50";"2020-05-01 22:32:50";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3TE3O85735K0IRTQFHN2U4RX1052RR&hitId=31SIZS5W6DRFOQXHRQ8112TF5I5QRG&workerId=A3KES9PLKHHIRI&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36";"1";"1";"25";"4";"average";"California";"1";"1";"1";"3";"50-75k";"50-75k";"2";"2";"1";"";"1";"";"2";"2";"2";"2";"1";"1";"1";"2";"1";"2";"2";"";"";"";"";"50_100";"less_than_50";"less_than_50";"";"less_than_50";"";"";"4";"2";"2";"2";"2";"2";"2";"2";"2";"3";"2";"2";"2";"2";"2";"2";"3";"2";"2";"2";"2";"2";"2";"2";"3";"2";"2";"2";"2";"2";"2";"2";"3";"2";"2";"2";"2";"2";"3";"2";"2";"2";"2";"2";"2";"2";"3";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"1";"4";"4";"4";"4";"4";"5";"4";"1";"1";"4";"1";"2";"2";"3";"2";"1";"2";"2";"2";"3";"2";"3";"2";"2";"3";"3";"4";"2";"4";"3";"2";"4";"4";"2";"5";"3";"2";"2";"1";"1";"3";"2";"2";"2";"";"";"2";"2";"2";"1";"1";"1";"1";"2";"2";"2";"2";"25";""
"1o2vLtT7fjpqVYQMZekSH95zWQrNEYL0YeYI2bQvF5M-xCErFO5xr8PXA47y_cXI";"2020-05-01 22:10:14";"2020-05-01 22:17:18";"2020-05-01 22:17:18";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3O7L7BFSHJ1FK82NIEOUIDZVB7CIE5&hitId=31SIZS5W6DRFOQXHRQ8112TF5I5QRG&workerId=A1D9ZWU1M46SAF&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36";"1";"2";"37";"4";"average";"New_York";"1";"2";"1";"2";"50-75k";"50-75k";"1";"2";"1";"";"1";"";"2";"2";"2";"2";"1";"1";"1";"2";"2";"2";"1";"";"";"";"";"100_250";"less_than_50";"less_than_50";"";"";"";"less_than_50";"5";"1";"1";"2";"1";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";"1";"1";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"4";"4";"4";"4";"2";"3";"4";"1";"2";"1";"2";"2";"2";"1";"2";"1";"2";"3";"3";"2";"1";"1";"2";"5";"4";"4";"4";"1";"4";"4";"1";"1";"3";"1";"5";"2";"1";"1";"1";"1";"3";"1";"2";"2";"";"";"1";"1";"1";"1";"2";"2";"2";"2";"2";"2";"1";"37";""
"TXfzfD8LOvGhB_zmdrHVrnhtFUkYwRqCxjczSLhyCBaB4kuwKtRRDADrL_FULgjx";"2020-05-01 22:11:22";"2020-05-01 22:19:49";"2020-05-01 22:19:49";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3KGTPGBS62XSYJL7JBI7ZFEH8Z92UV&hitId=31SIZS5W6DRFOQXHRQ8112TF5I5QRG&workerId=A1KET5Z038NMWD&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36";"1";"1";"38";"2";"poorer";"Arizona";"1";"2";"2";"";"";"";"2";"2";"1";"";"1";"";"2";"2";"2";"2";"1";"1";"1";"1";"2";"2";"2";"";"";"";"";"50_100";"less_than_50";"less_than_50";"less_than_50";"";"";"";"5";"1";"1";"2";"2";"4";"4";"4";"4";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"2";"1";"1";"1";"1";"4";"1";"1";"4";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"5";"5";"5";"5";"3";"4";"4";"5";"5";"5";"5";"4";"5";"5";"2";"3";"1";"1";"1";"1";"4";"5";"5";"3";"3";"3";"1";"3";"2";"3";"4";"5";"3";"4";"8";"2";"1";"1";"1";"1";"3";"2";"2";"2";"";"";"2";"1";"1";"1";"2";"1";"2";"2";"2";"2";"2";"38";""
"TbRRb3DicH-kC8t8Lwwd8qW48ohwBJpPgYOcHxbVnfr56357XYuxJwpLWrkh3zad";"2020-05-01 22:11:37";"2020-05-01 22:13:12";"";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3FE7TXL1LNZ06QEQ22Y2PEHS5E32QQ&hitId=31SIZS5W6DRFOQXHRQ8112TF5I5QRG&workerId=A1JZ8ZGHVSJUIY&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"s6Oh7oi1rGFngWFaGx1qIOHY6yV5Z-R_vCxMvMV6PknE3ljfLf7mpWw3_PaxkREd";"2020-05-01 22:13:02";"2020-05-01 22:26:44";"2020-05-01 22:26:44";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=30X31N5D6821O9O77LGMQWFRZQGASU&hitId=31SIZS5W6DRFOQXHRQ8112TF5I5QRG&workerId=A3LT7W355XOAKF&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0";"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0";"1";"2";"63";"4";"poor";"Minnesota";"1";"2";"2";"";"15_25k";"15_25k";"2";"2";"2";"over_10000";"1";"";"2";"1";"2";"2";"1";"2";"2";"2";"2";"2";"2";"";"less_than_50";"";"";"less_than_50";"";"";"";"";"";"";"5";"1";"1";"2";"1";"2";"2";"1";"1";"1";"1";"1";"1";"4";"2";"1";"2";"2";"2";"2";"1";"1";"2";"1";"4";"1";"1";"1";"1";"1";"1";"4";"1";"4";"2";"2";"1";"1";"1";"1";"1";"4";"1";"1";"2";"1";"1";"1";"4";"1";"1";"1";"4";"1";"1";"1";"1";"1";"1";"5";"5";"5";"4";"5";"4";"1";"3";"1";"2";"1";"5";"1";"5";"2";"4";"2";"2";"4";"3";"2";"3";"4";"5";"1";"4";"2";"3";"5";"3";"4";"5";"1";"8";"1";"1";"2";"4";"1";"4";"3";"2";"2";"";"";"2";"1";"1";"1";"2";"2";"1";"2";"2";"2";"2";"63";""
"a1Q6z6hOQv4AOHinhNNiEyO5dG9Hth8qrdG0-M30bi-mMwYthxuB_iHrGMlZHsOB";"2020-05-01 22:14:29";"2020-05-01 22:22:43";"2020-05-01 22:22:43";"";"";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.122 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.122 Safari/537.36";"1";"2";"28";"4";"average";"Florida";"1";"2";"2";"";"50-75k";"35_50k";"2";"2";"1";"";"1";"";"2";"2";"2";"1";"1";"2";"1";"2";"1";"2";"2";"";"";"";"100_250";"50_100";"";"50_100";"";"50_100";"";"";"5";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"4";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"5";"5";"4";"4";"3";"5";"5";"5";"4";"5";"2";"1";"5";"2";"5";"4";"5";"1";"1";"1";"3";"2";"2";"5";"2";"5";"4";"2";"4";"5";"3";"5";"3";"1";"5";"1";"1";"1";"1";"2";"5";"3";"2";"2";"";"";"2";"1";"1";"1";"1";"2";"2";"2";"2";"2";"2";"28";""
"f3Tdt04m5rlSvUdhx7MFC4-prrW167NomHRHVn9qmx5M3EOo6xK1CkMdYvOx_cf2";"2020-05-01 22:16:59";"2020-05-01 22:27:10";"2020-05-01 22:27:10";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3634BBTX0T67QM2JDP800VKVN8RIFN&hitId=31SIZS5W6DRFOQXHRQ8112TF5I5QRG&workerId=A2HTWWXOZT9EW1&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36";"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36";"1";"2";"41";"4";"average";"Alabama";"1";"1";"1";"1";"75_100k";"under_15";"1";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"2";"4";"4";"5";"4";"4";"2";"4";"4";"1";"3";"4";"3";"3";"5";"4";"4";"4";"4";"4";"3";"3";"4";"2";"3";"3";"4";"4";"4";"2";"4";"4";"3";"5";"5";"2";"2";"2";"1";"1";"1";"1";"2";"2";"";"";"1";"1";"2";"1";"1";"2";"2";"2";"2";"2";"1";"41";""
"IE6M3jgQhOP5fSaHgttEM-St9Wp2r5uE2Y3sA516GH3cqpajxy_APU2kGlXWNGxD";"2020-05-01 22:20:40";"2020-05-01 22:38:57";"2020-05-01 22:38:57";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3VE8AYVF8R9E1GQ643W9N6QHKCPF8F&hitId=31SIZS5W6DRFOQXHRQ8112TF5I5QRG&workerId=ARHW2C7XN6OCB&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36";"1";"2";"44";"5";"rich";"Tennessee";"1";"2";"1";"1";"75_100k";"50-75k";"2";"2";"1";"";"1";"";"2";"2";"2";"1";"1";"2";"1";"1";"2";"2";"1";"";"";"";"250_500";"100_250";"";"100_250";"50_100";"";"";"100_250";"5";"3";"4";"3";"4";"3";"3";"3";"1";"4";"4";"2";"3";"3";"4";"3";"4";"2";"3";"2";"4";"4";"3";"2";"3";"2";"2";"2";"3";"3";"2";"4";"4";"2";"3";"2";"1";"4";"4";"2";"4";"3";"4";"4";"3";"2";"4";"2";"3";"1";"3";"2";"4";"1";"1";"2";"2";"1";"4";"4";"3";"4";"3";"5";"4";"4";"3";"4";"2";"3";"3";"3";"3";"4";"3";"3";"5";"4";"3";"4";"2";"3";"3";"4";"3";"2";"3";"4";"3";"3";"2";"2";"5";"3";"2";"1";"1";"1";"4";"3";"3";"2";"";"";"2";"2";"1";"2";"2";"2";"2";"1";"2";"2";"2";"44";""
"TIUCmIpotOpL3C5PwWKCXm_c1kBvhwA3Lg1fZsinhk-vP8n-qBTGACqX2ihlJ-42";"2020-05-01 22:20:56";"2020-05-01 22:25:56";"2020-05-01 22:25:56";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=351SEKWQS5TWOLEE7YB24OORS4VMDW&hitId=31SIZS5W6DRFOQXHRQ8112TF5I5QRG&workerId=A3LL096CAY5WHB&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36";"1";"2";"24";"2";"poor";"Wisconsin";"1";"2";"2";"";"25_35k";"35_50k";"1";"1";"1";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"4";"5";"2";"4";"5";"4";"4";"4";"4";"2";"5";"2";"3";"4";"1";"4";"4";"5";"3";"2";"4";"3";"4";"2";"3";"2";"2";"3";"2";"2";"4";"4";"2";"4";"8";"1";"1";"1";"1";"1";"4";"1";"1";"2";"";"";"1";"1";"1";"1";"2";"2";"1";"2";"2";"2";"1";"24";"no comments or feedback"
